run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
BaseVersion-14-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-14-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-14-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-14-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-14-20240511-20:48:36-11938,runattr,,,runnumber,14,,,
BaseVersion-14-20240511-20:48:36-11938,runattr,,,seedset,14,,,
BaseVersion-14-20240511-20:48:36-11938,itervar,,,genInterval,0.8,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.8),,,
BaseVersion-14-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-14-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.5,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.5,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.5-,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.5,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,runnumber,8,,,
BaseVersion-8-20240511-20:48:36-11938,runattr,,,seedset,8,,,
BaseVersion-8-20240511-20:48:36-11938,itervar,,,genInterval,0.5,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.5),,,
BaseVersion-8-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-8-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.55,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.55,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.55-,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.55,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,runnumber,9,,,
BaseVersion-9-20240511-20:48:36-11938,runattr,,,seedset,9,,,
BaseVersion-9-20240511-20:48:36-11938,itervar,,,genInterval,0.55,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.55),,,
BaseVersion-9-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-9-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.65,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.65,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.65-,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.65,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,runnumber,11,,,
BaseVersion-11-20240511-20:48:36-11938,runattr,,,seedset,11,,,
BaseVersion-11-20240511-20:48:36-11938,itervar,,,genInterval,0.65,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.65),,,
BaseVersion-11-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-11-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.6,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.6,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.6-,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.6,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,runnumber,10,,,
BaseVersion-10-20240511-20:48:36-11938,runattr,,,seedset,10,,,
BaseVersion-10-20240511-20:48:36-11938,itervar,,,genInterval,0.6,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.6),,,
BaseVersion-10-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-10-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.7,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.7,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.7-,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.7,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,runnumber,12,,,
BaseVersion-12-20240511-20:48:36-11938,runattr,,,seedset,12,,,
BaseVersion-12-20240511-20:48:36-11938,itervar,,,genInterval,0.7,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.7),,,
BaseVersion-12-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-12-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.85,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.85,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.85-,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.85,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,runnumber,15,,,
BaseVersion-15-20240511-20:48:36-11938,runattr,,,seedset,15,,,
BaseVersion-15-20240511-20:48:36-11938,itervar,,,genInterval,0.85,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.85),,,
BaseVersion-15-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-15-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.25,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.25,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.25-,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.25,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,runnumber,3,,,
BaseVersion-3-20240511-20:48:36-11938,runattr,,,seedset,3,,,
BaseVersion-3-20240511-20:48:36-11938,itervar,,,genInterval,0.25,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.25),,,
BaseVersion-3-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-3-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.3,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.3,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.3-,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.3,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,runnumber,4,,,
BaseVersion-4-20240511-20:48:36-11938,runattr,,,seedset,4,,,
BaseVersion-4-20240511-20:48:36-11938,itervar,,,genInterval,0.3,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.3),,,
BaseVersion-4-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-4-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.2,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.2,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.2-,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.2,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,runnumber,2,,,
BaseVersion-2-20240511-20:48:36-11938,runattr,,,seedset,2,,,
BaseVersion-2-20240511-20:48:36-11938,itervar,,,genInterval,0.2,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.2),,,
BaseVersion-2-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-2-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.1,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.1,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.1-,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.1,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,runnumber,0,,,
BaseVersion-0-20240511-20:48:36-11938,runattr,,,seedset,0,,,
BaseVersion-0-20240511-20:48:36-11938,itervar,,,genInterval,0.1,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.1),,,
BaseVersion-0-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-0-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.15,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.15,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.15-,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.15,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,runnumber,1,,,
BaseVersion-1-20240511-20:48:36-11938,runattr,,,seedset,1,,,
BaseVersion-1-20240511-20:48:36-11938,itervar,,,genInterval,0.15,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,network,Network,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,sim-time-limit,200s,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.generationInterval,exponential(0.15),,,
BaseVersion-1-20240511-20:48:36-11938,config,,,Network.nodeTx.gen.packetByteSize,12500,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,Network.nodeTx.queue.bufferSize,200,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,Network.nodeRx.queue.bufferSize,200,,,
BaseVersion-1-20240511-20:48:36-11938,config,,,Network.queue.bufferSize,200,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,configname,BaseVersion,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,datetime,20240511-20:48:36,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,datetimef,20240511-204836,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,experiment,BaseVersion,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,inifile,omnetpp.ini,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,iterationvars,$genInterval=0.35,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,iterationvarsd,genInterval=0.35,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,iterationvarsf,genInterval=0.35-,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,measurement,$genInterval=0.35,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,network,Network,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,processid,11938,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,repetition,0,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,replication,#0,,,
BaseVersion-5-20240511-20:48:36-11938,runattr,,,resultdir,results,,,
