run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeTx.out.channel,datarate,unit,bps,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.out.channel,ber,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeTx.out.channel,ber,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.out.channel,per,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeTx.out.channel,per,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,typename,,,"""ned.DatarateChannel""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,disabled,,,false,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,disabled,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,delay,,,0.0001s,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,delay,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,delay,unit,s,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,datarate,,,1e+06bps,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,datarate,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,datarate,unit,bps,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,ber,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,ber,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,per,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,per,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,typename,,,"""Generator""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,generationInterval,,,exponential(0.3),,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,packetByteSize,,,12500,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.queue,typename,,,"""TransportTx""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx.queue,bufferSize,,,2000000,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeTx,typename,,,"""NodeTxFV""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero,typename,,,"""Queue""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueZero,bufferSize,,,200,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueOne,typename,,,"""Queue""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.queueOne,bufferSize,,,200,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,typename,,,"""ned.DatarateChannel""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,disabled,,,false,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,disabled,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,delay,,,0s,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,delay,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,delay,unit,s,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,datarate,,,500000bps,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,datarate,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,datarate,unit,bps,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,ber,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,ber,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,per,,,0,,
FeedbackVersion-4-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,per,mutable,,,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.sink,typename,,,"""Sink""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue,typename,,,"""TransportRx""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue,bufferSize,,,200,,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV.nodeRx,typename,,,"""NodeRxFV""",,
FeedbackVersion-4-20240511-20:45:11-11876,param,NetworkFV,typename,,,"""NetworkFV""",,
FeedbackVersion-4-20240511-20:45:11-11876,vector,NetworkFV.nodeRx.queue,PacketsLost,,,,"0 0.2 0.4 0.6 0.8 1 1.2 1.6002 1.8004 2.6012 2.8014 3.0016 3.2018 3.6022 3.8024 4.0026 4.2028 4.8034 5.6042 5.8044 6.0046 6.2048 6.8054 7.2058 7.406 7.6062 8.0066 8.407 9.2078 9.408 9.8084 10.0086 10.2088 10.409 10.6092 10.8094 11.0096 11.8104 12.0106 13.2118 13.412 13.6122 13.8124 14.2128 15.0136 15.2138 15.414 15.8144 16.2148 16.415 16.6152 17.0156 17.2158 18.417 18.6172 18.8174 19.6182 20.2188 20.419 20.6192 21.2198 21.42 21.8204 22.0206 22.2208 22.421 22.6212 22.8214 23.6222 24.2228 25.8244 27.2258 28.6272 29.0276 29.2278 29.6282 29.8284 30.0286 30.6292 31.0296 31.6302 31.8304 32.431 32.6312 33.0316 33.2318 33.432 34.0326 34.2328 34.6332 34.8334 35.434 35.8344 36.0346 36.8354 37.0356 37.436 38.0366 38.2368 38.6372 39.0376 39.438 39.6382 40.0386 40.439 41.0396 42.2408 42.6412 42.8414 43.8424 44.0426 44.2428 45.0436 45.6442 45.8444 46.0446 46.6452 47.8464 48.0466 48.6472 48.8474 49.0476 49.6482 49.8484 50.2488 50.449 51.0496 51.45 51.8504 52.451 52.8514 53.0516 53.2518 53.6522 53.8524 54.0526 54.6532 55.2538 55.454 55.6542 56.2548 57.0556 57.2558 57.456 58.0566 58.457 58.6572 59.2578 60.0586 60.6592 61.2598 61.46 61.6602 61.8604 62.6612 62.8614 63.2618 63.462 63.6622 64.0626 64.6632 65.0636 65.464 65.6642 67.466 67.8664 68.2668 68.8674 69.0676 69.2678 69.6682 69.8684 70.0686 70.469 70.6692 70.8694 71.47 71.6702 71.8704 72.0706 72.2708 72.8714 73.2718 73.6722 73.8724 74.0726 74.2728 74.473 75.0736 75.2738 75.474 75.6742 75.8744 76.475 77.2758 77.476 78.477 78.6772 78.8774 79.8784 80.479 80.6792 80.8794 81.48 82.481 82.6812 83.0816 83.482 83.6822 83.8824 84.8834 85.2838 85.484 86.2848 86.485 86.6852 87.486 87.6862 87.8864 88.487 88.6872 89.6882 89.8884 90.489 90.6892 90.8894 91.0896 91.2898 91.49 91.8904 92.0906 92.491 92.6912 94.493 94.8934 95.2938 95.6942 95.8944 96.495 97.2958 97.496 97.6962 97.8964 98.0966 98.2968 98.497 98.6972 98.8974 99.018750059033 99.0976 99.2978 99.498 99.8984 100.6992 100.8994 101.0996 101.5 101.7002 102.1006 102.3008 102.501 103.1016 103.3018 103.502 103.7022 103.9024 104.3028 104.503 104.9034 105.3038 105.7042 106.505 106.7052 107.3058 107.506 108.3068 108.507 108.7072 108.9074 109.3078 109.508 109.7082 110.3088 110.509 110.7092 110.9094 111.1096 111.3098 111.7034909714 111.7102 111.9104 112.1106 113.9124 114.1126 114.513 115.514 115.9144 116.1146 116.3148 116.9154 117.516 117.9164 118.1166 118.3168 118.517 118.7172 118.9174 119.1176 119.3178 119.518 119.9184 120.1186 120.3188 120.7192 121.3198 121.9204 122.1206 122.3208 122.7212 122.9214 123.1216 123.522 123.7222 124.523 124.7232 124.9234 125.3238 127.1256 127.7262 127.9264 128.9274 129.3278 129.9284 130.1286 130.9294 131.1296 131.3298 131.53 132.7312 132.9314 133.1316 133.3318 133.9324 134.1326 134.3328 134.9334 135.1336 135.3338 135.7342 136.3348 136.535 136.7352 136.9354 137.3358 137.7362 138.1366 138.3368 138.537 139.1376 139.3378 139.538 139.9384 140.539 140.7392 141.1396 141.7402 142.1406 142.3408 142.7412 143.1416 143.542 143.7422 143.9424 144.1426 144.3428 144.543 144.7432 144.9434 145.3438 145.544 145.7442 147.3458 147.9464 148.1466 149.3478 150.1486 150.3488 150.7492 150.9494 151.1496 151.3498 151.55 151.7502 152.9514 153.1516 153.7522 154.3528 154.553 155.9544 156.555 157.556 157.7562 158.557 158.7572 159.7582 160.3588 161.1596 161.3598 162.3608 162.7612 162.9614 164.3628 164.563 164.7632 165.3638 165.9644 166.565 166.7652 166.9654 167.1656 167.566 167.7662 168.1666 168.3668 168.9674 169.1676 169.568 170.3688 170.9694 171.1696 171.7702 171.9704 172.571 172.7712 172.9714 173.1716 173.3718 173.7722 173.9724 174.1726 174.573 174.7732 175.1736 175.3738 175.574 175.7742 175.9744 176.1746 176.3748 176.575 176.7752 177.1756 177.3758 177.576 177.9764 178.3768 178.577 178.7772 178.9774 180.7792 180.9794 181.9804 182.1806 182.3808 182.581 182.7812 183.3818 183.9824 184.583 184.7832 184.9834 185.1836 185.7842 185.9844 186.7852 187.586 187.7862 188.9874 189.1876 189.3878 189.9884 190.1886 190.7892 190.9894 191.1896 191.59 191.9904 192.1906 193.1916 193.3918 193.592 193.7922 193.9924 194.1926 195.1936 195.3938 195.594 196.9954 197.1956 197.7962 197.9964 198.1966 199.1976 199.3978 199.7982 199.9984","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
FeedbackVersion-4-20240511-20:45:11-11876,vector,NetworkFV.nodeRx.queue,PacketsAsked,,,,"0 1.2 1.223845695755 1.4 1.916491404947 2.254204200535 3.8024 3.871761492565 4.24814769467 4.888818544298 5.361878494307 6.940803198289 9.2078 10.6092 10.836914555671 11.114916844937 11.417757016163 12.291961955989 12.825708783341 15.0136 15.928894281047 17.580031240579 18.211745277627 20.419 22.2208 22.40516206433 22.946172110017 23.267424817693 23.869397368243 24.627828251493 25.493335726998 26.896647785042 29.8284 31.352541516286 33.2318 33.811312823131 35.131888423095 37.189055788373 39.438 40.781567735987 41.405958034526 42.87210026325 44.735895717887 47.8464 49.8484 50.465064767356 51.129331727358 52.192944059485 53.8524 54.452908267775 54.879052140021 56.304424039868 57.826629332756 59.780466794676 61.8604 63.804821397629 65.889585472772 67.552061122423 69.6682 71.47 72.066745076903 72.5671508915 73.321487597491 75.0736 75.790132628514 76.154536018263 76.946604842379 78.89829922698 81.517009853355 83.8824 85.563979075257 87.8864 88.816136899713 89.179069088713 91.0896 92.224444134863 92.925429191967 93.529602908266 94.986189914185 97.496 98.6972 98.777168138171 98.914039133544 99.569399646326 100.119680118099 102.1006 102.873578984048 104.012572285997 105.020691256975 106.142544580394 108.507 110.076069915776 111.3098 111.6034909714 112.271112732275 112.578474264464 113.012333106929 114.142979820341 116.9154 118.7172 119.116011900295 119.651390286684 120.465439647237 121.039811681624 122.9214 123.836242147415 125.116026108034 125.625103548239 126.733355687023 129.121182581017 131.3298 132.517486046927 134.1326 135.439329466968 137.044260119602 138.87847425199 140.7392 141.414662322946 142.425079053925 144.1426 145.544 145.662054693236 145.762054693236 145.927272357873 146.166245579681 146.471027273265 146.997622377471 148.998982912665 151.1496 152.632017407474 154.083008849845 156.330288668365 159.437953639326 162.7612 165.140298079875 167.1656 168.734767808897 170.155956918681 172.312760857828 173.7722 175.3738 175.941636015408 176.945871284931 178.131409552432 179.691984552519 180.538005487818 182.581 183.638312677102 185.228352654542 186.787400680497 188.736509805381 190.7892 192.971043223316 194.1926 194.723535458743 195.947005320176 197.205399719324 199.7982","2 1 0 1 2 3 1 1 2 3 5 8 4 1 1 2 3 4 7 3 3 5 8 4 1 1 2 3 4 6 10 14 7 7 3 3 5 8 4 4 6 9 14 7 2 2 3 5 2 2 4 6 9 13 6 6 10 15 7 2 2 3 5 2 2 4 6 9 14 7 7 3 3 5 2 2 4 6 9 4 1 1 2 3 5 2 2 3 5 8 4 4 2 2 3 4 7 10 5 1 1 2 4 6 3 3 4 7 10 15 8 7 4 3 5 8 4 4 6 3 1 1 1 2 3 5 8 12 6 6 9 14 21 10 10 5 5 8 12 6 2 2 3 4 6 10 5 5 7 11 17 8 8 4 4 6 9 4"
FeedbackVersion-4-20240511-20:45:11-11876,vector,NetworkFV.queueOne,bufferSize,,,,"0 1.2 1.223845695755 1.4 1.916491404947 2.254204200535 3.8024 3.871761492565 4.24814769467 4.888818544298 5.361878494307 6.940803198289 9.2078 10.6092 10.836914555671 11.114916844937 11.417757016163 12.291961955989 12.825708783341 15.0136 15.928894281047 17.580031240579 18.211745277627 20.419 22.2208 22.40516206433 22.946172110017 23.267424817693 23.869397368243 24.627828251493 25.493335726998 26.896647785042 29.8284 31.352541516286 33.2318 33.811312823131 35.131888423095 37.189055788373 39.438 40.781567735987 41.405958034526 42.87210026325 44.735895717887 47.8464 49.8484 50.465064767356 51.129331727358 52.192944059485 53.8524 54.452908267775 54.879052140021 56.304424039868 57.826629332756 59.780466794676 61.8604 63.804821397629 65.889585472772 67.552061122423 69.6682 71.47 72.066745076903 72.5671508915 73.321487597491 75.0736 75.790132628514 76.154536018263 76.946604842379 78.89829922698 81.517009853355 83.8824 85.563979075257 87.8864 88.816136899713 89.179069088713 91.0896 92.224444134863 92.925429191967 93.529602908266 94.986189914185 97.496 98.6972 98.777168138171 98.914039133544 99.569399646326 100.119680118099 102.1006 102.873578984048 104.012572285997 105.020691256975 106.142544580394 108.507 110.076069915776 111.3098 111.6034909714 112.271112732275 112.578474264464 113.012333106929 114.142979820341 116.9154 118.7172 119.116011900295 119.651390286684 120.465439647237 121.039811681624 122.9214 123.836242147415 125.116026108034 125.625103548239 126.733355687023 129.121182581017 131.3298 132.517486046927 134.1326 135.439329466968 137.044260119602 138.87847425199 140.7392 141.414662322946 142.425079053925 144.1426 145.544 145.662054693236 145.762054693236 145.927272357873 146.166245579681 146.471027273265 146.997622377471 148.998982912665 151.1496 152.632017407474 154.083008849845 156.330288668365 159.437953639326 162.7612 165.140298079875 167.1656 168.734767808897 170.155956918681 172.312760857828 173.7722 175.3738 175.941636015408 176.945871284931 178.131409552432 179.691984552519 180.538005487818 182.581 183.638312677102 185.228352654542 186.787400680497 188.736509805381 190.7892 192.971043223316 194.1926 194.723535458743 195.947005320176 197.205399719324 199.7982","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
